TRANSACTION_DATE,STORE_LOCATION,MONTH_NAME,HOUR_,NUMBER_OF_SALES,REVENUE,PERIOD_IN_DAY
2023-04-01,Hell's Kitchen,Apr,12,29,122.65,Afternoon
2023-03-04,Astoria,Mar,13,25,122.60,Afternoon
2023-04-24,Astoria,Apr,18,27,122.60,Evening
2023-06-25,Astoria,Jun,11,28,122.55,Morning
2023-04-28,Lower Manhattan,Apr,7,25,122.40,Morning
2023-03-10,Hell's Kitchen,Mar,10,27,122.35,Morning
2023-04-22,Hell's Kitchen,Apr,7,23,122.35,Morning
2023-05-22,Lower Manhattan,May,12,25,122.35,Afternoon
2023-05-25,Lower Manhattan,May,16,25,122.35,Afternoon
2023-06-27,Astoria,Jun,16,27,122.30,Afternoon
2023-06-25,Lower Manhattan,Jun,13,29,122.25,Afternoon
2023-03-06,Astoria,Mar,15,29,122.25,Afternoon
2023-05-16,Hell's Kitchen,May,6,27,122.20,Morning
2023-04-06,Astoria,Apr,16,26,122.20,Afternoon
2023-06-29,Astoria,Jun,15,31,122.15,Afternoon
2023-01-20,Hell's Kitchen,Jan,15,14,122.15,Afternoon
2023-01-09,Astoria,Jan,10,27,122.08,Morning
2023-06-22,Lower Manhattan,Jun,14,22,122.05,Afternoon
2023-06-03,Lower Manhattan,Jun,17,28,122.05,Afternoon
2023-05-01,Hell's Kitchen,May,16,28,122.00,Afternoon
2023-06-08,Hell's Kitchen,Jun,16,30,121.98,Afternoon
2023-04-22,Hell's Kitchen,Apr,9,25,121.95,Morning
2023-04-03,Astoria,Apr,15,32,121.95,Afternoon
2023-03-24,Astoria,Mar,10,26,121.95,Morning
2023-03-26,Astoria,Mar,14,25,121.85,Afternoon
2023-05-13,Hell's Kitchen,May,18,19,121.85,Evening
2023-05-27,Astoria,May,9,27,121.80,Morning
2023-05-23,Hell's Kitchen,May,6,27,121.75,Morning
2023-02-04,Lower Manhattan,Feb,14,25,121.75,Afternoon
2023-06-12,Hell's Kitchen,Jun,19,21,121.75,Evening
2023-06-06,Hell's Kitchen,Jun,9,28,121.75,Morning
2023-03-23,Hell's Kitchen,Mar,10,23,121.68,Morning
2023-06-30,Hell's Kitchen,Jun,7,27,121.60,Morning
2023-01-10,Lower Manhattan,Jan,8,29,121.55,Morning
2023-05-31,Lower Manhattan,May,14,18,121.55,Afternoon
2023-01-26,Lower Manhattan,Jan,8,24,121.50,Morning
2023-06-07,Astoria,Jun,19,26,121.50,Evening
2023-02-12,Astoria,Feb,9,29,121.45,Morning
2023-02-26,Lower Manhattan,Feb,9,26,121.45,Morning
2023-06-07,Hell's Kitchen,Jun,12,24,121.40,Afternoon
2023-06-28,Hell's Kitchen,Jun,10,28,121.35,Morning
2023-05-22,Astoria,May,15,28,121.35,Afternoon
2023-05-18,Lower Manhattan,May,12,23,121.30,Afternoon
2023-05-26,Astoria,May,18,33,121.25,Evening
2023-02-26,Hell's Kitchen,Feb,9,27,121.25,Morning
2023-02-02,Astoria,Feb,12,28,121.25,Afternoon
2023-04-24,Astoria,Apr,8,28,121.20,Morning
2023-06-29,Lower Manhattan,Jun,12,24,121.15,Afternoon
2023-01-26,Lower Manhattan,Jan,10,25,121.15,Morning
2023-06-23,Astoria,Jun,14,35,121.15,Afternoon
2023-05-02,Lower Manhattan,May,13,25,121.15,Afternoon
2023-06-02,Hell's Kitchen,Jun,10,25,121.10,Morning
2023-05-15,Astoria,May,19,20,121.10,Evening
2023-02-17,Lower Manhattan,Feb,6,26,121.05,Morning
2023-04-27,Astoria,Apr,18,28,121.00,Evening
2023-05-24,Lower Manhattan,May,13,23,121.00,Afternoon
2023-04-11,Hell's Kitchen,Apr,11,29,120.98,Morning
2023-05-18,Hell's Kitchen,May,6,29,120.95,Morning
2023-06-17,Astoria,Jun,11,22,120.95,Morning
2023-06-06,Lower Manhattan,Jun,14,30,120.80,Afternoon
2023-04-06,Astoria,Apr,11,28,120.80,Morning
2023-04-04,Astoria,Apr,15,26,120.80,Afternoon
2023-05-06,Astoria,May,18,26,120.75,Evening
2023-01-08,Hell's Kitchen,Jan,7,25,120.75,Morning
2023-04-22,Hell's Kitchen,Apr,10,20,120.70,Morning
2023-01-11,Hell's Kitchen,Jan,8,31,120.70,Morning
2023-01-09,Lower Manhattan,Jan,7,24,120.65,Morning
2023-01-20,Astoria,Jan,9,35,120.65,Morning
2023-04-06,Lower Manhattan,Apr,15,28,120.60,Afternoon
2023-01-22,Lower Manhattan,Jan,6,24,120.60,Morning
2023-03-26,Astoria,Mar,16,27,120.60,Afternoon
2023-06-02,Lower Manhattan,Jun,17,26,120.55,Afternoon
2023-02-24,Lower Manhattan,Feb,9,26,120.55,Morning
2023-04-01,Hell's Kitchen,Apr,9,24,120.50,Morning
2023-06-03,Lower Manhattan,Jun,9,30,120.40,Morning
2023-04-02,Hell's Kitchen,Apr,15,28,120.40,Afternoon
2023-02-03,Astoria,Feb,13,27,120.35,Afternoon
2023-03-27,Astoria,Mar,11,28,120.35,Morning
2023-04-12,Hell's Kitchen,Apr,7,27,120.30,Morning
2023-02-01,Astoria,Feb,15,28,120.25,Afternoon
2023-03-27,Lower Manhattan,Mar,12,15,120.20,Afternoon
2023-01-12,Astoria,Jan,9,23,120.10,Morning
2023-03-08,Astoria,Mar,16,23,120.10,Afternoon
2023-05-22,Hell's Kitchen,May,11,30,120.10,Morning
2023-04-12,Hell's Kitchen,Apr,16,22,120.05,Afternoon
2023-04-27,Astoria,Apr,16,24,120.05,Afternoon
2023-04-27,Astoria,Apr,15,28,120.05,Afternoon
2023-05-24,Astoria,May,7,30,119.95,Morning
2023-06-18,Hell's Kitchen,Jun,6,25,119.95,Morning
2023-04-27,Astoria,Apr,10,25,119.90,Morning
2023-03-26,Hell's Kitchen,Mar,8,29,119.85,Morning
2023-05-23,Astoria,May,13,24,119.85,Afternoon
2023-04-23,Astoria,Apr,9,22,119.70,Morning
2023-04-29,Hell's Kitchen,Apr,16,27,119.70,Afternoon
2023-04-03,Lower Manhattan,Apr,12,27,119.65,Afternoon
2023-06-13,Hell's Kitchen,Jun,20,25,119.60,Evening
2023-01-23,Lower Manhattan,Jan,8,19,119.55,Morning
2023-06-30,Astoria,Jun,7,30,119.50,Morning
2023-05-12,Astoria,May,7,27,119.50,Morning
2023-04-24,Astoria,Apr,13,27,119.45,Afternoon
2023-05-28,Lower Manhattan,May,17,29,119.45,Afternoon
2023-03-17,Lower Manhattan,Mar,10,27,119.40,Morning
2023-04-03,Hell's Kitchen,Apr,18,28,119.40,Evening
2023-06-29,Hell's Kitchen,Jun,19,26,119.25,Evening
2023-06-27,Lower Manhattan,Jun,12,17,119.20,Afternoon
2023-04-08,Hell's Kitchen,Apr,8,27,119.15,Morning
2023-06-06,Hell's Kitchen,Jun,12,24,119.05,Afternoon
2023-04-21,Hell's Kitchen,Apr,13,23,119.05,Afternoon
2023-06-28,Lower Manhattan,Jun,9,30,119.00,Morning
2023-01-24,Lower Manhattan,Jan,8,20,118.95,Morning
2023-02-10,Astoria,Feb,9,30,118.90,Morning
2023-06-25,Astoria,Jun,7,29,118.85,Morning
2023-04-05,Astoria,Apr,13,31,118.80,Afternoon
2023-05-12,Hell's Kitchen,May,11,30,118.80,Morning
2023-04-12,Astoria,Apr,10,21,118.80,Morning
2023-02-27,Astoria,Feb,18,27,118.75,Evening
2023-05-24,Astoria,May,15,25,118.75,Afternoon
2023-04-01,Astoria,Apr,17,26,118.75,Afternoon
2023-06-06,Hell's Kitchen,Jun,10,25,118.75,Morning
2023-05-25,Astoria,May,17,26,118.75,Afternoon
2023-06-08,Lower Manhattan,Jun,18,27,118.70,Evening
2023-04-06,Lower Manhattan,Apr,8,26,118.65,Morning
2023-01-17,Hell's Kitchen,Jan,10,25,118.65,Morning
2023-03-27,Astoria,Mar,10,25,118.65,Morning
2023-05-26,Lower Manhattan,May,15,18,118.60,Afternoon
2023-04-11,Lower Manhattan,Apr,9,30,118.60,Morning
2023-03-22,Lower Manhattan,Mar,9,24,118.55,Morning
2023-03-31,Astoria,Mar,9,30,118.55,Morning
2023-06-15,Astoria,Jun,11,22,118.50,Morning
2023-03-13,Lower Manhattan,Mar,11,24,118.45,Morning
2023-05-25,Astoria,May,11,27,118.45,Morning
2023-03-20,Lower Manhattan,Mar,10,26,118.45,Morning
2023-03-02,Lower Manhattan,Mar,16,29,118.40,Afternoon
2023-04-07,Astoria,Apr,18,26,118.40,Evening
2023-06-07,Astoria,Jun,11,27,118.40,Morning
2023-03-13,Lower Manhattan,Mar,9,25,118.40,Morning
2023-02-22,Lower Manhattan,Feb,7,22,118.40,Morning
2023-06-10,Hell's Kitchen,Jun,15,27,118.40,Afternoon
2023-01-04,Hell's Kitchen,Jan,18,26,118.40,Evening
2023-06-25,Astoria,Jun,12,28,118.30,Afternoon
2023-06-12,Hell's Kitchen,Jun,18,28,118.30,Evening
2023-03-09,Hell's Kitchen,Mar,7,28,118.30,Morning
2023-06-26,Lower Manhattan,Jun,14,20,118.30,Afternoon
2023-03-28,Hell's Kitchen,Mar,16,26,118.30,Afternoon
2023-03-06,Lower Manhattan,Mar,17,27,118.20,Afternoon
2023-05-03,Hell's Kitchen,May,15,27,118.20,Afternoon
2023-01-24,Hell's Kitchen,Jan,10,21,118.20,Morning
2023-03-01,Hell's Kitchen,Mar,11,21,118.10,Morning
2023-06-28,Astoria,Jun,16,27,118.05,Afternoon
2023-02-23,Astoria,Feb,7,25,118.05,Morning
2023-06-01,Hell's Kitchen,Jun,10,24,118.00,Morning
2023-01-03,Astoria,Jan,15,28,118.00,Afternoon
2023-06-22,Lower Manhattan,Jun,12,23,117.95,Afternoon
2023-03-05,Astoria,Mar,13,30,117.85,Afternoon
2023-03-25,Hell's Kitchen,Mar,7,29,117.85,Morning
2023-03-02,Astoria,Mar,14,27,117.85,Afternoon
2023-05-05,Lower Manhattan,May,7,28,117.80,Morning
2023-06-01,Hell's Kitchen,Jun,16,27,117.75,Afternoon
2023-06-28,Astoria,Jun,17,28,117.75,Afternoon
2023-04-22,Astoria,Apr,16,28,117.75,Afternoon
2023-03-19,Lower Manhattan,Mar,7,24,117.70,Morning
2023-01-02,Astoria,Jan,16,27,117.70,Afternoon
2023-02-15,Hell's Kitchen,Feb,8,28,117.65,Morning
2023-06-09,Lower Manhattan,Jun,18,22,117.59,Evening
2023-01-12,Lower Manhattan,Jan,9,28,117.55,Morning
2023-02-11,Lower Manhattan,Feb,7,24,117.45,Morning
2023-05-05,Astoria,May,11,35,117.40,Morning
2023-06-23,Astoria,Jun,8,26,117.35,Morning
2023-06-11,Astoria,Jun,13,21,117.35,Afternoon
2023-05-04,Hell's Kitchen,May,17,26,117.35,Afternoon
2023-03-17,Lower Manhattan,Mar,7,28,117.30,Morning
2023-04-29,Astoria,Apr,15,25,117.30,Afternoon
2023-03-18,Lower Manhattan,Mar,9,16,117.30,Morning
2023-03-21,Lower Manhattan,Mar,8,23,117.20,Morning
2023-01-20,Astoria,Jan,16,19,117.10,Afternoon
2023-06-26,Hell's Kitchen,Jun,13,24,117.10,Afternoon
2023-01-01,Astoria,Jan,12,27,117.00,Afternoon
2023-03-22,Hell's Kitchen,Mar,9,25,116.95,Morning
2023-04-24,Hell's Kitchen,Apr,9,26,116.95,Morning
2023-06-06,Lower Manhattan,Jun,16,28,116.90,Afternoon
2023-02-16,Lower Manhattan,Feb,10,18,116.90,Morning
2023-06-02,Hell's Kitchen,Jun,15,26,116.85,Afternoon
2023-06-23,Hell's Kitchen,Jun,14,26,116.85,Afternoon
2023-06-05,Hell's Kitchen,Jun,10,25,116.75,Morning
2023-04-21,Lower Manhattan,Apr,14,24,116.75,Afternoon
2023-01-08,Hell's Kitchen,Jan,9,22,116.75,Morning
2023-05-05,Hell's Kitchen,May,14,25,116.75,Afternoon
2023-06-22,Astoria,Jun,17,27,116.70,Afternoon
2023-05-29,Hell's Kitchen,May,11,28,116.65,Morning
2023-04-11,Hell's Kitchen,Apr,9,28,116.60,Morning
2023-06-21,Hell's Kitchen,Jun,12,19,116.60,Afternoon
2023-03-17,Hell's Kitchen,Mar,10,29,116.60,Morning
2023-03-19,Hell's Kitchen,Mar,6,24,116.58,Morning
2023-06-06,Lower Manhattan,Jun,11,28,116.55,Morning
2023-04-29,Astoria,Apr,19,25,116.55,Evening
2023-04-05,Astoria,Apr,11,32,116.50,Morning
2023-06-22,Lower Manhattan,Jun,11,21,116.50,Morning
2023-06-04,Lower Manhattan,Jun,7,25,116.45,Morning
2023-06-04,Hell's Kitchen,Jun,8,27,116.45,Morning
2023-03-27,Lower Manhattan,Mar,16,16,116.35,Afternoon
2023-03-04,Lower Manhattan,Mar,14,23,116.35,Afternoon
2023-01-02,Lower Manhattan,Jan,15,25,116.25,Afternoon
2023-03-10,Lower Manhattan,Mar,6,26,116.20,Morning
2023-02-18,Lower Manhattan,Feb,7,28,116.20,Morning
2023-04-06,Astoria,Apr,19,29,116.20,Evening
2023-05-27,Lower Manhattan,May,14,22,116.20,Afternoon
2023-01-31,Hell's Kitchen,Jan,8,27,116.15,Morning
2023-04-23,Astoria,Apr,12,25,116.10,Afternoon
2023-06-09,Hell's Kitchen,Jun,6,25,116.10,Morning
2023-05-26,Astoria,May,19,23,116.10,Evening
2023-05-03,Hell's Kitchen,May,19,26,116.00,Evening
2023-02-13,Lower Manhattan,Feb,9,27,115.95,Morning
2023-03-03,Hell's Kitchen,Mar,18,26,115.90,Evening
2023-03-01,Hell's Kitchen,Mar,18,23,115.90,Evening
2023-06-05,Hell's Kitchen,Jun,8,27,115.90,Morning
2023-03-05,Astoria,Mar,14,25,115.90,Afternoon
2023-06-30,Lower Manhattan,Jun,13,18,115.88,Afternoon
2023-05-06,Lower Manhattan,May,8,26,115.85,Morning
2023-05-19,Astoria,May,11,21,115.85,Morning
2023-03-15,Lower Manhattan,Mar,7,22,115.80,Morning
2023-01-31,Lower Manhattan,Jan,10,18,115.80,Morning
2023-05-28,Astoria,May,9,25,115.75,Morning
2023-05-04,Hell's Kitchen,May,10,24,115.65,Morning
2023-05-01,Hell's Kitchen,May,9,26,115.65,Morning
2023-04-14,Lower Manhattan,Apr,13,18,115.65,Afternoon
2023-02-27,Hell's Kitchen,Feb,8,34,115.60,Morning
2023-06-18,Lower Manhattan,Jun,13,28,115.60,Afternoon
2023-04-25,Astoria,Apr,8,25,115.60,Morning
2023-04-18,Lower Manhattan,Apr,9,26,115.60,Morning
2023-03-08,Hell's Kitchen,Mar,8,27,115.55,Morning
2023-06-06,Hell's Kitchen,Jun,11,27,115.55,Morning
2023-03-22,Hell's Kitchen,Mar,10,21,115.55,Morning
2023-06-08,Lower Manhattan,Jun,11,22,115.50,Morning
2023-06-27,Astoria,Jun,12,24,115.50,Afternoon
2023-06-25,Astoria,Jun,15,31,115.45,Afternoon
2023-03-02,Astoria,Mar,18,26,115.45,Evening
2023-01-03,Astoria,Jan,18,27,115.40,Evening
2023-04-08,Astoria,Apr,15,26,115.40,Afternoon
2023-05-31,Astoria,May,17,24,115.40,Afternoon
2023-06-07,Astoria,Jun,16,27,115.40,Afternoon
2023-06-05,Hell's Kitchen,Jun,11,29,115.35,Morning
2023-05-19,Astoria,May,18,30,115.20,Evening
2023-06-05,Lower Manhattan,Jun,7,25,115.10,Morning
2023-06-29,Lower Manhattan,Jun,8,26,115.10,Morning
2023-02-20,Lower Manhattan,Feb,8,19,115.05,Morning
2023-01-30,Lower Manhattan,Jan,7,19,115.03,Morning
2023-03-25,Astoria,Mar,8,24,115.00,Morning
2023-03-23,Astoria,Mar,19,24,115.00,Evening
2023-04-24,Astoria,Apr,9,28,114.95,Morning
2023-06-29,Astoria,Jun,14,26,114.95,Afternoon
2023-03-01,Lower Manhattan,Mar,9,23,114.90,Morning
2023-02-21,Hell's Kitchen,Feb,13,20,114.90,Afternoon
2023-03-02,Astoria,Mar,16,25,114.85,Afternoon
2023-03-03,Hell's Kitchen,Mar,16,25,114.85,Afternoon
2023-02-15,Lower Manhattan,Feb,9,19,114.85,Morning
2023-06-28,Hell's Kitchen,Jun,8,28,114.80,Morning
2023-04-20,Astoria,Apr,16,18,114.80,Afternoon
2023-05-24,Hell's Kitchen,May,13,20,114.75,Afternoon
2023-06-09,Hell's Kitchen,Jun,17,24,114.70,Afternoon
2023-03-25,Hell's Kitchen,Mar,9,27,114.70,Morning
2023-05-05,Hell's Kitchen,May,18,27,114.70,Evening
2023-04-09,Lower Manhattan,Apr,7,22,114.69,Morning
2023-06-04,Hell's Kitchen,Jun,17,26,114.65,Afternoon
2023-04-20,Astoria,Apr,10,32,114.60,Morning
2023-03-08,Astoria,Mar,11,22,114.60,Morning
2023-06-25,Astoria,Jun,18,26,114.60,Evening
2023-06-16,Astoria,Jun,16,25,114.60,Afternoon
2023-04-11,Hell's Kitchen,Apr,7,27,114.55,Morning
2023-06-24,Hell's Kitchen,Jun,12,25,114.40,Afternoon
2023-04-25,Hell's Kitchen,Apr,11,26,114.35,Morning
2023-06-29,Hell's Kitchen,Jun,10,24,114.35,Morning
2023-05-18,Lower Manhattan,May,11,23,114.20,Morning
2023-06-18,Astoria,Jun,16,22,114.20,Afternoon
2023-06-02,Hell's Kitchen,Jun,9,27,114.15,Morning
2023-04-05,Hell's Kitchen,Apr,13,24,114.00,Afternoon
2023-05-08,Astoria,May,16,21,114.00,Afternoon
2023-03-24,Astoria,Mar,11,24,114.00,Morning
2023-04-26,Astoria,Apr,11,26,113.95,Morning
2023-05-02,Lower Manhattan,May,9,25,113.95,Morning
2023-01-05,Astoria,Jan,18,23,113.90,Evening
2023-05-26,Astoria,May,13,27,113.90,Afternoon
2023-05-12,Hell's Kitchen,May,17,25,113.90,Afternoon
2023-06-02,Lower Manhattan,Jun,9,27,113.85,Morning
2023-06-04,Hell's Kitchen,Jun,13,23,113.80,Afternoon
2023-03-24,Lower Manhattan,Mar,14,19,113.80,Afternoon
2023-03-13,Astoria,Mar,8,28,113.80,Morning
2023-05-22,Lower Manhattan,May,14,20,113.78,Afternoon
2023-05-04,Lower Manhattan,May,11,27,113.75,Morning
2023-01-22,Lower Manhattan,Jan,9,20,113.70,Morning
2023-05-28,Hell's Kitchen,May,13,26,113.70,Afternoon
2023-06-12,Hell's Kitchen,Jun,13,25,113.70,Afternoon
2023-01-12,Lower Manhattan,Jan,7,28,113.60,Morning
2023-06-03,Lower Manhattan,Jun,13,27,113.60,Afternoon
2023-02-10,Lower Manhattan,Feb,7,27,113.60,Morning
2023-04-14,Astoria,Apr,17,21,113.60,Afternoon
2023-01-25,Hell's Kitchen,Jan,9,26,113.50,Morning
2023-02-05,Astoria,Feb,12,27,113.50,Afternoon
2023-01-20,Lower Manhattan,Jan,8,23,113.45,Morning
2023-05-04,Hell's Kitchen,May,16,27,113.40,Afternoon
2023-04-11,Lower Manhattan,Apr,14,22,113.33,Afternoon
2023-03-02,Astoria,Mar,11,27,113.30,Morning
2023-06-06,Lower Manhattan,Jun,9,30,113.20,Morning
2023-03-17,Hell's Kitchen,Mar,9,27,113.20,Morning
2023-04-01,Hell's Kitchen,Apr,19,24,113.20,Evening
2023-04-27,Astoria,Apr,9,24,113.15,Morning
2023-06-01,Hell's Kitchen,Jun,8,26,113.15,Morning
2023-04-04,Lower Manhattan,Apr,9,25,113.15,Morning
2023-05-22,Lower Manhattan,May,11,20,113.10,Morning
2023-05-24,Astoria,May,8,27,113.05,Morning
2023-05-22,Astoria,May,17,25,113.05,Afternoon
2023-04-25,Astoria,Apr,11,26,113.05,Morning
2023-05-10,Lower Manhattan,May,11,23,113.00,Morning
2023-02-17,Hell's Kitchen,Feb,10,26,113.00,Morning
2023-04-06,Hell's Kitchen,Apr,17,27,112.95,Afternoon
2023-01-17,Lower Manhattan,Jan,6,29,112.90,Morning
2023-06-20,Lower Manhattan,Jun,14,20,112.80,Afternoon
2023-01-14,Lower Manhattan,Jan,13,15,112.80,Afternoon
2023-01-06,Lower Manhattan,Jan,15,26,112.75,Afternoon
2023-01-18,Lower Manhattan,Jan,10,24,112.70,Morning
2023-04-25,Astoria,Apr,17,25,112.70,Afternoon
2023-05-27,Astoria,May,7,25,112.60,Morning
2023-03-01,Astoria,Mar,16,26,112.55,Afternoon
2023-06-16,Astoria,Jun,15,23,112.55,Afternoon
2023-05-26,Lower Manhattan,May,14,18,112.55,Afternoon
2023-06-29,Lower Manhattan,Jun,14,29,112.45,Afternoon
2023-05-14,Lower Manhattan,May,13,22,112.45,Afternoon
2023-02-24,Astoria,Feb,12,21,112.45,Afternoon
2023-02-10,Astoria,Feb,7,26,112.40,Morning
2023-05-29,Astoria,May,9,24,112.30,Morning
2023-01-02,Astoria,Jan,11,26,112.30,Morning
2023-05-23,Astoria,May,15,29,112.30,Afternoon
2023-05-29,Astoria,May,14,26,112.20,Afternoon
2023-04-05,Lower Manhattan,Apr,8,27,112.15,Morning
2023-04-06,Astoria,Apr,12,24,112.15,Afternoon
2023-06-22,Lower Manhattan,Jun,17,23,112.15,Afternoon
2023-05-11,Lower Manhattan,May,14,22,112.10,Afternoon
2023-05-02,Lower Manhattan,May,12,25,112.10,Afternoon
2023-01-16,Lower Manhattan,Jan,9,26,112.05,Morning
2023-06-27,Lower Manhattan,Jun,11,19,112.05,Morning
2023-06-14,Hell's Kitchen,Jun,20,18,112.03,Evening
2023-04-05,Lower Manhattan,Apr,7,25,112.00,Morning
2023-03-06,Lower Manhattan,Mar,13,23,112.00,Afternoon
2023-01-11,Lower Manhattan,Jan,7,21,111.95,Morning
2023-05-08,Astoria,May,7,24,111.93,Morning
2023-03-22,Astoria,Mar,12,26,111.90,Afternoon
2023-02-25,Hell's Kitchen,Feb,9,26,111.85,Morning
2023-06-06,Astoria,Jun,11,29,111.75,Morning
2023-04-06,Astoria,Apr,17,24,111.75,Afternoon
2023-04-07,Astoria,Apr,7,23,111.75,Morning
2023-06-29,Hell's Kitchen,Jun,13,25,111.70,Afternoon
2023-04-26,Astoria,Apr,17,25,111.70,Afternoon
2023-05-29,Astoria,May,12,24,111.70,Afternoon
2023-05-28,Hell's Kitchen,May,14,26,111.70,Afternoon
2023-04-22,Astoria,Apr,10,26,111.70,Morning
2023-05-22,Astoria,May,12,24,111.55,Afternoon
2023-01-10,Astoria,Jan,10,24,111.40,Morning
2023-05-25,Astoria,May,19,24,111.35,Evening
2023-05-21,Hell's Kitchen,May,18,27,111.35,Evening
2023-03-28,Hell's Kitchen,Mar,17,26,111.30,Afternoon
2023-06-10,Lower Manhattan,Jun,14,23,111.30,Afternoon
2023-05-06,Lower Manhattan,May,12,26,111.25,Afternoon
2023-04-06,Lower Manhattan,Apr,13,24,111.25,Afternoon
2023-02-16,Astoria,Feb,19,21,111.20,Evening
2023-05-01,Hell's Kitchen,May,10,27,111.10,Morning
2023-04-12,Hell's Kitchen,Apr,13,20,111.10,Afternoon
2023-03-09,Astoria,Mar,8,26,111.05,Morning
2023-06-07,Hell's Kitchen,Jun,15,22,111.00,Afternoon
2023-04-01,Lower Manhattan,Apr,13,26,110.95,Afternoon
2023-06-18,Lower Manhattan,Jun,16,30,110.95,Afternoon
2023-01-26,Lower Manhattan,Jan,7,19,110.95,Morning
2023-05-29,Lower Manhattan,May,10,26,110.95,Morning
2023-03-30,Lower Manhattan,Mar,8,25,110.90,Morning
2023-03-22,Lower Manhattan,Mar,10,16,110.85,Morning
2023-01-23,Hell's Kitchen,Jan,7,26,110.85,Morning
2023-01-10,Hell's Kitchen,Jan,10,24,110.80,Morning
2023-06-01,Lower Manhattan,Jun,8,28,110.75,Morning
2023-05-02,Lower Manhattan,May,7,24,110.70,Morning
2023-06-20,Lower Manhattan,Jun,11,19,110.70,Morning
2023-06-26,Lower Manhattan,Jun,11,18,110.70,Morning
2023-04-19,Lower Manhattan,Apr,11,21,110.70,Morning
2023-03-09,Hell's Kitchen,Mar,11,27,110.70,Morning
2023-04-27,Astoria,Apr,12,24,110.65,Afternoon
2023-06-19,Lower Manhattan,Jun,15,25,110.55,Afternoon
2023-03-28,Astoria,Mar,11,25,110.45,Morning
2023-06-30,Astoria,Jun,19,25,110.40,Evening
2023-01-03,Astoria,Jan,13,24,110.40,Afternoon
2023-03-15,Hell's Kitchen,Mar,10,25,110.40,Morning
2023-05-06,Hell's Kitchen,May,8,26,110.35,Morning
2023-06-28,Lower Manhattan,Jun,17,25,110.30,Afternoon
2023-03-22,Hell's Kitchen,Mar,8,27,110.30,Morning
2023-02-01,Astoria,Feb,19,25,110.25,Evening
2023-03-12,Astoria,Mar,10,21,110.25,Morning
2023-01-13,Hell's Kitchen,Jan,16,20,110.20,Afternoon
2023-03-18,Lower Manhattan,Mar,10,30,110.15,Morning
2023-05-01,Hell's Kitchen,May,8,23,110.15,Morning
2023-01-03,Hell's Kitchen,Jan,8,26,110.15,Morning
2023-03-24,Hell's Kitchen,Mar,7,23,110.15,Morning
2023-04-05,Astoria,Apr,14,26,110.10,Afternoon
2023-06-24,Lower Manhattan,Jun,16,21,110.05,Afternoon
2023-06-24,Hell's Kitchen,Jun,11,23,110.05,Morning
2023-02-11,Astoria,Feb,10,24,110.05,Morning
2023-05-03,Lower Manhattan,May,9,26,110.00,Morning
2023-06-02,Lower Manhattan,Jun,16,29,110.00,Afternoon
2023-05-20,Hell's Kitchen,May,20,19,110.00,Evening
2023-05-25,Astoria,May,15,30,110.00,Afternoon
2023-04-13,Hell's Kitchen,Apr,13,18,109.90,Afternoon
2023-06-22,Hell's Kitchen,Jun,19,22,109.85,Evening
2023-06-14,Astoria,Jun,15,14,109.80,Afternoon
2023-04-22,Astoria,Apr,7,24,109.80,Morning
2023-04-04,Lower Manhattan,Apr,15,25,109.75,Afternoon
2023-02-03,Astoria,Feb,18,24,109.75,Evening
2023-05-30,Astoria,May,11,25,109.70,Morning
2023-02-08,Astoria,Feb,14,21,109.70,Afternoon
2023-01-19,Lower Manhattan,Jan,6,27,109.70,Morning
2023-01-03,Astoria,Jan,11,21,109.70,Morning
2023-04-09,Astoria,Apr,9,28,109.70,Morning
2023-03-28,Lower Manhattan,Mar,16,21,109.65,Afternoon
2023-05-04,Hell's Kitchen,May,9,22,109.60,Morning
2023-02-03,Hell's Kitchen,Feb,12,24,109.60,Afternoon
2023-06-04,Lower Manhattan,Jun,8,25,109.55,Morning
2023-05-06,Lower Manhattan,May,9,28,109.55,Morning
2023-04-04,Hell's Kitchen,Apr,9,24,109.50,Morning
2023-02-20,Lower Manhattan,Feb,14,18,109.50,Afternoon
2023-06-20,Astoria,Jun,19,29,109.48,Evening
2023-04-01,Hell's Kitchen,Apr,11,19,109.45,Morning
2023-04-26,Astoria,Apr,19,23,109.45,Evening
2023-02-20,Astoria,Feb,8,30,109.45,Morning
2023-03-02,Hell's Kitchen,Mar,18,22,109.45,Evening
2023-01-02,Astoria,Jan,13,23,109.45,Afternoon
2023-06-18,Lower Manhattan,Jun,12,22,109.40,Afternoon
2023-03-02,Lower Manhattan,Mar,14,23,109.40,Afternoon
2023-04-18,Lower Manhattan,Apr,8,24,109.35,Morning
2023-01-02,Astoria,Jan,18,24,109.25,Evening
2023-05-22,Astoria,May,19,23,109.25,Evening
2023-02-02,Astoria,Feb,17,23,109.25,Afternoon
2023-06-23,Astoria,Jun,18,20,109.20,Evening
2023-02-05,Astoria,Feb,16,27,109.20,Afternoon
2023-01-23,Astoria,Jan,16,25,109.20,Afternoon
2023-04-06,Hell's Kitchen,Apr,19,25,109.10,Evening
2023-04-02,Astoria,Apr,11,23,109.10,Morning
2023-05-13,Lower Manhattan,May,14,13,109.10,Afternoon
2023-02-24,Hell's Kitchen,Feb,9,25,109.10,Morning
2023-04-25,Astoria,Apr,10,21,109.10,Morning
2023-02-03,Astoria,Feb,19,27,109.05,Evening
2023-02-19,Lower Manhattan,Feb,6,26,109.00,Morning
2023-04-04,Astoria,Apr,18,25,108.95,Evening
